0.7880855202674866,0.3775995969772339,0.41056811809539795,0.2917024493217468,-0.7672946453094482,-0.489288330078125,-0.30636683106422424,0.6369009017944336,-0.3244246244430542,-0.32565414905548096,1.1150256395339966,-0.45384863018989563,0.33172807097435,-0.4633544385433197,-1.1938066482543945,-0.17477937042713165,0.40208718180656433,1.431208610534668,-0.9529008269309998,-0.31878426671028137,1.111549735069275,-0.32895174622535706,-1.0827174186706543,0.8982712626457214,0.05049976706504822,0.702646791934967,-0.9698407053947449,-0.8919248580932617,0.5285276770591736,-0.7348182797431946,0.8275866508483887,-0.8206197619438171,0.04969057813286781,0.6463724970817566,0.707227885723114,0.21107642352581024,1.1419177055358887,-0.3941980302333832,0.8162999749183655,0.8831637501716614,0.6124950051307678,1.0034974813461304,-0.6133571267127991,0.18507112562656403,-0.059711337089538574,0.9593050479888916,-0.7229158878326416,0.6575297117233276,0.0020122777204960585,-0.09613338112831116,0.13422530889511108,7.296048641204834,-0.8423468470573425,0.7997133731842041,-0.5183129906654358,0.24991637468338013,-0.3927288353443146,-0.569171130657196,-0.06279024481773376,0.32551828026771545,0.3104386627674103,-0.5331502556800842,-0.941489040851593,-0.11274490505456924,-0.15598559379577637,0.5539916157722473,-0.10964971780776978,-0.6992174983024597,0.49341490864753723,-1.0234795808792114,0.7226313948631287,-0.87461256980896,-0.4983028471469879,-0.32551297545433044,0.5067105293273926,-0.07535896450281143,-0.2086285501718521,0.5519166588783264,0.5478888154029846,0.22886376082897186,-0.02085878886282444,0.9352396130561829,-0.016425417736172676,-0.3661746084690094,-0.594253420829773,-0.022248631343245506,-0.6870362162590027,-0.10428199917078018,-0.5695815086364746,0.23844051361083984,-1.4995583295822144,-0.5304279923439026,0.06642283499240875,-0.48120370507240295,-0.17682324349880219,0.08023852854967117,0.056005965918302536,-0.07844861596822739,-1.129442811012268,0.8969168663024902,0.23920957744121552,-0.2832372188568115,0.2889455258846283,-0.47640082240104675,0.8721868395805359,0.23728136718273163,-1.4593449831008911,0.5987688899040222,0.5221318602561951,0.03757175803184509,-0.10237916558980942,-0.45882758498191833,0.4744884669780731,-0.3968418538570404,-0.4844856262207031,0.14582298696041107,-0.34747639298439026,0.4783698320388794,1.1613448858261108,0.19529159367084503,0.12160661071538925,0.5260414481163025,-0.902947187423706,-0.8407421112060547,-0.010165366344153881,-0.34598562121391296,0.14485721290111542,0.4771963655948639,-0.1512167602777481,1.1230546236038208,-0.3368658721446991,-0.34736600518226624,-0.541567862033844,-0.07895231992006302,0.3742721974849701,0.20055562257766724,0.5598650574684143,-0.057421132922172546,-1.0688976049423218,-0.9925292134284973,1.3894271850585938,0.6047893762588501,0.20908193290233612,0.028764626011252403,-0.46711036562919617,0.4447602331638336,0.5470327138900757,0.9763052463531494,-0.1495383083820343,-0.6696578860282898,-0.09725719690322876,0.02637382782995701,-0.2832620143890381,0.45971569418907166,-0.7124598026275635,0.5669494271278381,-0.44823768734931946,0.7810458540916443,-1.294777274131775,0.09887712448835373,-0.6404010057449341,0.2786245346069336,0.3943253457546234,-0.546744167804718,-0.025047771632671356,0.5575197339057922,-0.13601212203502655,-1.3292121887207031,-0.11179495602846146,0.967586100101471,-0.3319647014141083,-0.6292951703071594,0.4589937925338745,-0.5840627551078796,0.626848042011261,-0.4130610227584839,-0.8876805305480957,0.9288555979728699,-0.3646824359893799,-1.0987211465835571,-1.1636806726455688,0.2460554987192154,0.5169256329536438,-0.5933653116226196,0.13773216307163239,0.07552001625299454,-0.9963738322257996,0.5522153377532959,1.0055278539657593,-0.4156523644924164,-1.5721784830093384,-0.981756865978241,-0.5290882587432861,-1.410537600517273,-0.36596009135246277,0.24329085648059845,-0.5428003668785095,0.7058157324790955,-1.2314647436141968,0.7497721314430237,-0.6740212440490723,-0.0036547083873301744,-0.2305171638727188,0.1386841982603073,0.06248794123530388,0.957979142665863,-0.23638303577899933,-0.05239657685160637,0.5183019638061523,0.68843013048172,-1.8529629707336426,-0.8709645867347717,0.3108711540699005,0.2854519188404083,0.04425820708274841,0.3290863037109375,-1.5383262634277344,0.42776617407798767,-0.27614113688468933,0.10303625464439392,-0.30795857310295105,-0.4881555140018463,-0.042530130594968796,-0.7207848429679871,-1.3155814409255981,-0.017665600404143333,-0.017908763140439987,-0.18798117339611053,0.07621288299560547,-0.9915353655815125,0.6562035083770752,-0.9732666015625,-0.08285295963287354,-0.03591093420982361,0.8531773090362549,0.9651978611946106,0.5388523936271667,0.1889975666999817,0.16411559283733368,-0.07442930340766907,0.02641652524471283,0.6714145541191101,0.3442310094833374,-0.5520529747009277,0.403138130903244,-0.1402045488357544,-0.4076228141784668,-0.3430984914302826,-0.39560961723327637,-0.3570508062839508,-1.3818594217300415,0.40087541937828064,0.38931992650032043,-0.9286929965019226,0.27998626232147217,-0.2004365175962448,-0.5399461984634399,-0.13915382325649261,0.6873621344566345,-0.08469394594430923,-0.6650072932243347,0.09566252678632736,1.1558958292007446,-0.2130192071199417,0.35747209191322327,-0.41726163029670715,0.1084284856915474,-1.7782248258590698,-0.5365535020828247,-0.22408638894557953,0.15916867554187775,0.7070152759552002,0.3879985809326172,-0.16944646835327148,0.9286181926727295,-0.018486546352505684,0.3928872346878052,-0.20026133954524994,-0.5112412571907043,-1.042514443397522,-0.8787177205085754,0.26951271295547485,0.3626299202442169,0.08480285853147507,-1.323377251625061,-0.33115318417549133,0.6316987872123718,-0.5871748924255371,-0.07986766844987869,-1.1457051038742065,-1.1647101640701294,0.18872149288654327,0.7213594317436218,0.5412073731422424,3.0415637493133545,-0.6190283894538879,-0.2929248511791229,0.5296926498413086,-0.0862755998969078,-0.14074130356311798,-0.23035873472690582,-0.6312174201011658,-0.8212900161743164,0.726123571395874,-0.031649257987737656,1.290580153465271,0.8148006796836853,-0.2775927484035492,-0.10323090106248856,0.02872602455317974,-0.2348698228597641,-0.4346115291118622,0.13478854298591614,-0.1226351261138916,-0.4767044484615326,-0.22681856155395508,-0.48222970962524414,0.1673872023820877,0.14288268983364105,-0.3821617662906647,0.2553029954433441,0.33807000517845154,0.6273236870765686,1.3585036993026733,-0.15710723400115967,0.2277785986661911,-0.06788762658834457,1.212365746498108,-0.30150163173675537,1.2450274229049683,1.1212111711502075,-0.9593179821968079,0.5299975275993347,0.6426851153373718,0.8081073760986328,0.583545982837677,-0.06592564284801483,0.49934685230255127,0.29425475001335144,0.5228376984596252,-0.18276147544384003,0.20235955715179443,1.2924963235855103,-0.011133904568850994,0.04419458284974098,-0.790379524230957,-0.9225905537605286,-1.2584049701690674,-0.1775398999452591,-1.0253876447677612,-0.7546985745429993,0.02093779295682907,-0.2779070734977722,0.25869494676589966,-0.4187504053115845,0.4251300096511841,1.923299789428711,-0.3446934223175049,-0.24383121728897095,0.7933503985404968,-0.46294233202934265,-1.1795762777328491,-1.0698957443237305,0.677287757396698,0.4525385797023773,-1.7462748289108276,0.506526529788971,-0.010159733705222607,-0.04438842833042145,-0.6920068860054016,1.0680421590805054,-0.3220665156841278,0.6809069514274597,-0.783399760723114,1.6557945013046265,0.8756546378135681,-1.1010992527008057,0.20544791221618652,0.5494251847267151,-0.03324003145098686,-0.08904961496591568,-1.5155316591262817,-0.30345895886421204,0.16830457746982574,0.6150450110435486,0.1595669984817505,-0.8047254085540771,-1.2970517873764038,-0.17633865773677826,-1.0489901304244995,-0.5889750123023987,0.014291509985923767,0.4081301987171173,0.5592663288116455,0.010583060793578625,-0.4789647161960602,0.3951461613178253,0.9318993091583252,-0.11178978532552719,0.576153576374054,1.1639641523361206,-1.058878779411316,-0.5169278979301453,-0.3267855942249298,0.7358652949333191,0.22587211430072784,0.0033950284123420715,0.26218679547309875,0.014691594056785107,0.14895203709602356,-0.6895686984062195,0.3602198362350464,-0.9483807682991028,-1.1075390577316284,0.7584316730499268,0.11764857918024063,-0.578730583190918,0.8535335659980774,1.2041932344436646,-1.3372224569320679,0.02029922604560852,0.4686833620071411,0.6009636521339417,0.9446246027946472,0.7188668251037598,-0.07124000042676926,0.09817826747894287,-1.32391357421875,0.004595818463712931,0.11379238218069077,-0.7189244627952576,0.32679012417793274,0.10214877128601074,-1.2838870286941528,0.32046934962272644,0.3745635747909546,-0.5024306178092957,0.7931178212165833,-0.3575252294540405,-0.05174780264496803,-0.685169517993927,-0.16892923414707184,-0.43517211079597473,0.3285216987133026,-0.2959367334842682,0.029097937047481537,1.110239028930664,-0.2484709471464157,-0.4818437993526459,-0.2568570375442505,0.8869577050209045,-0.2857201397418976,-0.2953738868236542,-0.5016557574272156,0.31149956583976746,-0.3467170298099518,-0.3515329658985138,-1.055599570274353,1.0112947225570679,-0.4464506208896637,-0.7550521492958069,0.8603798747062683,0.6243583559989929,0.038996320217847824,0.6437585949897766,-0.23161835968494415,1.2284516096115112,-0.5330409407615662,0.6677455306053162,0.28919854760169983,-0.04345319792628288,0.7393237948417664,-0.04159504175186157,0.26860806345939636,-0.6169312596321106,-0.3808448314666748,0.28954944014549255,0.32355037331581116,-0.5613267421722412,-0.7556809782981873,0.44373631477355957,-0.49152612686157227,-0.19861255586147308,-0.2533738315105438,-1.7011038064956665,0.3265877664089203,-0.9841431975364685,-0.12174687534570694,-0.4957456588745117,-0.2658552825450897,0.3115532696247101,-0.45948442816734314,0.6439123749732971,-0.7783441543579102,-0.00912037119269371,-0.7635557651519775,-0.08824349194765091,0.09548341482877731,-1.9238362312316895,1.4640268087387085,0.5211875438690186,0.6841536164283752,0.6199392080307007,0.19868993759155273,0.3963037431240082,-0.2512260675430298,-0.08195832371711731,-0.15640608966350555,-0.7889841198921204,0.810131311416626,1.171973705291748,-0.2568504810333252,0.134090393781662,0.3714148998260498,0.26388001441955566,-0.39786195755004883,-0.50538170337677,0.8268399834632874,0.2117787003517151,-0.2736443877220154,0.6464148163795471,0.2548485994338989,0.6853476166725159,1.3149429559707642,-0.08949875831604004,0.7684511542320251,-0.3867447078227997,0.018569612875580788,1.2454777956008911,0.1580907553434372,-0.6954219937324524,-0.4755297005176544,0.0019836470019072294,0.4002869427204132,-0.6319399476051331,0.6551669239997864,-0.4654223918914795,-0.7241289615631104,-0.5690705180168152,-0.5896461009979248,0.2955799400806427,-0.1472763866186142,0.3122744858264923,-1.2391201257705688,0.522216260433197,-1.5042905807495117,-0.4280128479003906,-0.32180163264274597,0.6247684955596924,0.5856746435165405,-0.4528104364871979,0.6496083736419678,-0.9355973601341248,0.5533702969551086,0.3837755620479584,-1.1744049787521362,-1.8838149309158325,-0.15379972755908966,0.24049372971057892,0.1597411334514618,0.6865535378456116,-0.45551976561546326,0.16492438316345215,0.08554065227508545,-1.1620960235595703,0.7677499651908875,-0.4066173732280731,0.028090395033359528,-0.09404673427343369,-0.08976557850837708,-0.07324966788291931,0.7253438830375671,0.6464417576789856,1.039663314819336,-0.29345983266830444,-0.21886153519153595,-0.022666722536087036,0.38227590918540955,-0.07313532382249832,1.2589281797409058,0.9255765080451965,0.964488685131073,-0.6156259775161743,-0.14906556904315948,0.28546056151390076,-0.31379565596580505,0.4152388274669647,-0.5196571946144104,0.609818160533905,-0.18213891983032227,0.051852960139513016,0.6415773630142212,-0.39415207505226135,0.7187876105308533,0.6484649181365967,1.2365447282791138,0.780745804309845,0.0966937318444252,-0.4867503345012665,0.657431423664093,0.21082966029644012,0.03498537465929985,0.6535946726799011,0.522773802280426,1.0619330406188965,-1.2985440492630005,2.0570995807647705,-0.9164903163909912,-0.4802079200744629,-0.7225911021232605,-0.7904546856880188,0.6802384257316589,0.9996247291564941,0.4859435558319092,-0.2666132152080536,-0.3975491523742676,-0.27995607256889343,0.32005783915519714,-0.37873122096061707,-0.19214685261249542,0.12058266997337341,-0.6110167503356934,-0.7806663513183594,-0.07482930272817612,-0.6706812977790833,-0.5646500587463379,1.0213559865951538,0.06178656220436096,0.9302427172660828,-0.0975840613245964,1.0962938070297241,-0.6618145108222961,0.4285624027252197,-0.7650707364082336,-0.16288016736507416,1.0707342624664307,-0.49691760540008545,-0.4760887622833252,-0.6810802817344666,1.3770498037338257,1.6379585266113281,-0.370842307806015,-0.37086179852485657,-0.827307403087616,1.0004327297210693,0.0632128044962883,0.8590497970581055,0.3884364664554596,-0.5110675692558289,0.5384684205055237,0.6208347678184509,0.41886627674102783,0.8206492066383362,-0.26785603165626526,0.4908677637577057,-0.3682979345321655,1.29586660861969,-0.004007593262940645,-1.3895057439804077,0.03743831440806389,-0.06850621104240417,-0.7789193987846375,1.8242281675338745,-1.0310335159301758,0.4543529450893402,-0.31056052446365356,0.4124985635280609,0.16578806936740875,0.2861396372318268,-0.2109186202287674,1.0386041402816772,-0.044576290994882584,-0.46903571486473083,0.011445817537605762,-0.06928059458732605,-0.04001897946000099,0.12673187255859375,0.3597026765346527,0.11552026122808456,-0.3831291198730469,-0.17649181187152863,-0.40406426787376404,0.6332109570503235,-0.2064623385667801,-0.854674756526947,-1.0086612701416016,-1.095898985862732,-0.27162235975265503,0.44627058506011963,-0.16525082290172577,-0.33784446120262146,1.329169511795044,-0.6882773041725159,-0.2986997365951538,-0.44363439083099365,2.5793297290802,-0.08889216184616089,0.5689065456390381,-0.17952798306941986,-0.7610796093940735,0.29257652163505554,0.5050637125968933,0.5028510093688965,-0.34810352325439453,-1.329912781715393,0.2739144265651703,-0.7412214875221252,0.6692628264427185,-0.36298349499702454,-0.6752106547355652,0.013329624198377132,-0.6353502869606018,0.4302098751068115,-0.7619843482971191,0.564266562461853,-0.5318331122398376,0.28299471735954285,-0.22964876890182495,-0.17616140842437744,0.19217781722545624,0.1890343278646469,-0.734062910079956,0.7408707737922668,0.5214429497718811,0.9894654154777527,1.118363380432129,0.5080181956291199,0.8625526428222656,0.48949894309043884,0.39246001839637756,-0.05888906493782997,-0.29655420780181885,-0.6744909882545471,-1.2158128023147583,-0.710605800151825,0.5141758918762207,-0.2955951392650604,-0.32825660705566406,-0.37647366523742676,0.32762610912323,-1.3707112073898315,0.08048181980848312,-0.028960883617401123,0.012043003924190998,-0.421055406332016,0.3633785545825958,-0.4232842028141022,0.03094707429409027,0.4506279528141022,1.013359546661377,-0.17915761470794678,0.6499598622322083,0.6030277609825134,-1.2859164476394653,0.26033011078834534,-0.4936850070953369,-0.08301419019699097,-0.8754861950874329,0.48769262433052063,0.9403894543647766,-0.10977364331483841,-0.9901928305625916,0.8028891086578369,-1.0931800603866577,-0.09475615620613098,-1.079303503036499,-0.6635014414787292,-0.4912681579589844
